Entity,Code,Year,
Botswana,BWA,1980,2
Botswana,BWA,1981,2
Botswana,BWA,1982,2
Botswana,BWA,1983,2
Botswana,BWA,1984,2
Botswana,BWA,1985,2
Botswana,BWA,1986,2
Botswana,BWA,1987,2
Botswana,BWA,1988,2
Botswana,BWA,1989,2
Botswana,BWA,1990,2.6178
Botswana,BWA,1991,2.193
Botswana,BWA,1992,2.1165
Botswana,BWA,1993,2.0399
Botswana,BWA,1994,1.9634
Botswana,BWA,1995,1.8869
Botswana,BWA,1996,1.8777
Botswana,BWA,1997,1.7163
Botswana,BWA,1998,1.6667
Botswana,BWA,1999,1.6295
Botswana,BWA,2000,1.5842
Botswana,BWA,2001,1.5714
Botswana,BWA,2002,1.4545
Botswana,BWA,2003,1.3667
Botswana,BWA,2004,1.2694
Botswana,BWA,2005,1.1625
Botswana,BWA,2006,1.0474
Botswana,BWA,2007,0.9
Botswana,BWA,2008,0.8
Brazil,BRA,1961,0.533
Brazil,BRA,1962,0.9491
Brazil,BRA,1963,0.4945
Brazil,BRA,1964,0.8765
Brazil,BRA,1965,0.7636
Brazil,BRA,1966,0.8573
Brazil,BRA,1967,0.7574
Brazil,BRA,1968,0.8825
Brazil,BRA,1969,0.9762
Brazil,BRA,1970,0.9731
Brazil,BRA,1971,0.8865
Brazil,BRA,1972,0.4237
Brazil,BRA,1973,1.1044
Brazil,BRA,1974,1.1568
Brazil,BRA,1975,0.61
Brazil,BRA,1976,0.9084
Brazil,BRA,1977,0.6552
Brazil,BRA,1978,0.9572
Brazil,BRA,1979,0.7641
Brazil,BRA,1980,0.8653
Brazil,BRA,1981,1.1508
Brazil,BRA,1982,0.646
Brazil,BRA,1983,1.1903
Brazil,BRA,1984,1.1387
Brazil,BRA,1985,1.614
Brazil,BRA,1986,1.4466
Brazil,BRA,1987,1.7654
Brazil,BRA,1988,1.6528
Brazil,BRA,1989,1.6925
Brazil,BRA,1990,1.154
Brazil,BRA,1991,1.4232
Brazil,BRA,1992,1.4295
Brazil,BRA,1993,1.4825
Brazil,BRA,1994,1.5541
Brazil,BRA,1995,1.542
Brazil,BRA,1996,1.8334
Brazil,BRA,1997,1.6359
Brazil,BRA,1998,1.6111
Brazil,BRA,1999,1.9699
Brazil,BRA,2000,1.5588
Brazil,BRA,2001,1.948
Brazil,BRA,2002,1.4754
Brazil,BRA,2003,2.4035
Brazil,BRA,2004,2.0728
Brazil,BRA,2005,1.9735
Brazil,BRA,2006,1.5927
Brazil,BRA,2007,2.22
Brazil,BRA,2008,2.5497
Brazil,BRA,2009,2.0802
Brazil,BRA,2010,2.8288
Brazil,BRA,2011,2.6602
Brazil,BRA,2012,2.31
Brazil,BRA,2013,2.7491
Brazil,BRA,2014,2.2088
Bulgaria,BGR,1909,0.62
Bulgaria,BGR,1934,0.92
Bulgaria,BGR,1948,1.24
Bulgaria,BGR,1961,1.5416
Bulgaria,BGR,1962,1.6669
Bulgaria,BGR,1963,1.592
Bulgaria,BGR,1964,1.7736
Bulgaria,BGR,1965,2.5486
Bulgaria,BGR,1966,2.7959
Bulgaria,BGR,1967,3.058
Bulgaria,BGR,1968,2.4048
Bulgaria,BGR,1969,2.4725
Bulgaria,BGR,1970,2.9903
Bulgaria,BGR,1971,3.0542
Bulgaria,BGR,1972,3.7279
Bulgaria,BGR,1973,3.4886
Bulgaria,BGR,1974,3.3563
Bulgaria,BGR,1975,3.2852
Bulgaria,BGR,1976,3.824
Bulgaria,BGR,1977,3.7177
Bulgaria,BGR,1978,3.708
Bulgaria,BGR,1979,3.5034
Bulgaria,BGR,1980,3.975
Bulgaria,BGR,1981,4.3035
Bulgaria,BGR,1982,4.6368
Bulgaria,BGR,1983,3.1993
Bulgaria,BGR,1984,4.2931
Bulgaria,BGR,1985,2.8749
Bulgaria,BGR,1986,3.8399
Bulgaria,BGR,1987,3.8221
Bulgaria,BGR,1988,4.0144
Bulgaria,BGR,1989,4.7661
Bulgaria,BGR,1990,4.5514
Bulgaria,BGR,1991,3.748
Bulgaria,BGR,1992,3.1071
Bulgaria,BGR,1993,2.858
Bulgaria,BGR,1994,2.8447
Bulgaria,BGR,1995,2.9085
Bulgaria,BGR,1996,1.8818
Bulgaria,BGR,1997,2.9502
Bulgaria,BGR,1998,2.8058
Bulgaria,BGR,1999,2.7352
Bulgaria,BGR,2000,2.8421
Bulgaria,BGR,2001,3.0081
Bulgaria,BGR,2002,3.0123
Bulgaria,BGR,2003,2.3828
Bulgaria,BGR,2004,3.81
Bulgaria,BGR,2005,3.1567
Bulgaria,BGR,2006,3.4026
Bulgaria,BGR,2007,2.1973
Bulgaria,BGR,2008,4.1674
Bulgaria,BGR,2009,3.1873
Bulgaria,BGR,2010,3.5992
Bulgaria,BGR,2011,3.9191
Bulgaria,BGR,2012,3.7596
Bulgaria,BGR,2013,4.1885
Bulgaria,BGR,2014,4.2172
Burundi,BDI,1961,0.4444
Burundi,BDI,1962,0.7143
Burundi,BDI,1963,0.6981
Burundi,BDI,1964,0.6491
Burundi,BDI,1965,0.6721
Burundi,BDI,1966,0.6774
Burundi,BDI,1967,0.6885
Burundi,BDI,1968,0.784
Burundi,BDI,1969,0.5461
Burundi,BDI,1970,0.5805
Burundi,BDI,1971,0.6157
Burundi,BDI,1972,0.5411
Burundi,BDI,1973,0.7069
Burundi,BDI,1974,0.5212
Burundi,BDI,1975,0.6466
Burundi,BDI,1976,0.7624
Burundi,BDI,1977,0.8
Burundi,BDI,1978,0.5484
Burundi,BDI,1979,0.7667
Burundi,BDI,1980,0.6656
Burundi,BDI,1981,0.6305
Burundi,BDI,1982,0.6
Burundi,BDI,1983,0.6
Burundi,BDI,1984,0.8889
Burundi,BDI,1985,0.482
Burundi,BDI,1986,1.0833
Burundi,BDI,1987,1.1081
Burundi,BDI,1988,0.7378
Burundi,BDI,1989,0.8177
Burundi,BDI,1990,0.7478
Burundi,BDI,1991,0.7333
Burundi,BDI,1992,0.712
Burundi,BDI,1993,0.7748
Burundi,BDI,1994,0.8824
Burundi,BDI,1995,0.744
Burundi,BDI,1996,0.7737
Burundi,BDI,1997,0.7756
Burundi,BDI,1998,0.8148
Burundi,BDI,1999,0.7085
Burundi,BDI,2000,0.6774
Burundi,BDI,2001,0.8667
Burundi,BDI,2002,0.829
Burundi,BDI,2003,0.787
Burundi,BDI,2004,0.8326
Burundi,BDI,2005,0.7387
Burundi,BDI,2006,0.8007
Burundi,BDI,2007,0.8407
Burundi,BDI,2008,0.8431
Burundi,BDI,2009,0.8583
Burundi,BDI,2010,0.7358
Burundi,BDI,2011,0.7061
Burundi,BDI,2012,0.4448
Burundi,BDI,2013,0.7276
Burundi,BDI,2014,0.5763
Cameroon,CMR,1976,0.4933
Cameroon,CMR,1977,0.314
Cameroon,CMR,1978,0.5
Cameroon,CMR,1979,0.8667
Cameroon,CMR,1980,0.7931
Cameroon,CMR,1981,0.7931
Cameroon,CMR,1982,1.4706
Cameroon,CMR,1983,1.7778
Cameroon,CMR,1984,1
Cameroon,CMR,1985,1.4246
Cameroon,CMR,1986,1.3333
Cameroon,CMR,1987,1.3333
Cameroon,CMR,1988,1.3333
Cameroon,CMR,1989,1.3333
Cameroon,CMR,1990,1.5
Cameroon,CMR,1991,1.3133
Cameroon,CMR,1992,1.314
Cameroon,CMR,1993,1.3146
Cameroon,CMR,1994,1.3158
Cameroon,CMR,1995,1.323
Cameroon,CMR,1996,1.3333
Cameroon,CMR,1997,1.3331
Cameroon,CMR,1998,1.3338
Cameroon,CMR,1999,1.3345
Cameroon,CMR,2000,1.3353
Cameroon,CMR,2001,1.336
Cameroon,CMR,2002,1.3367
Cameroon,CMR,2003,1.3375
Cameroon,CMR,2004,1.3384
Cameroon,CMR,2005,1.3393
Cameroon,CMR,2006,1.3402
Cameroon,CMR,2007,1.3412
Cameroon,CMR,2008,1.3422
Cameroon,CMR,2009,1.3433
Cameroon,CMR,2010,1.3846
Cameroon,CMR,2011,1.3971
Cameroon,CMR,2012,1.2308
Cameroon,CMR,2013,1.2879
Cameroon,CMR,2014,1.3231
Canada,CAN,1961,0.7529
Canada,CAN,1962,1.4183
Canada,CAN,1963,1.7651
Canada,CAN,1964,1.3604
Canada,CAN,1965,1.5432
Canada,CAN,1966,1.8739
Canada,CAN,1967,1.3239
Canada,CAN,1968,1.4855
Canada,CAN,1969,1.8084
Canada,CAN,1970,1.7864
Canada,CAN,1971,1.8351
Canada,CAN,1972,1.6799
Canada,CAN,1973,1.6876
Canada,CAN,1974,1.4884
Canada,CAN,1975,1.802
Canada,CAN,1976,2.0963
Canada,CAN,1977,1.9632
Canada,CAN,1978,1.9987
Canada,CAN,1979,1.6341
Canada,CAN,1980,1.7212
Canada,CAN,1981,1.9959
Canada,CAN,1982,2.1336
Canada,CAN,1983,1.9345
Canada,CAN,1984,1.6099
Canada,CAN,1985,1.7665
Canada,CAN,1986,2.2052
Canada,CAN,1987,1.9279
Canada,CAN,1988,1.2293
Canada,CAN,1989,1.8076
Canada,CAN,1990,2.2769
Canada,CAN,1991,2.2559
Canada,CAN,1992,2.1603
Canada,CAN,1993,2.2027
Canada,CAN,1994,2.1275
Canada,CAN,1995,2.2467
Canada,CAN,1996,2.4304
Canada,CAN,1997,2.128
Canada,CAN,1998,2.255
Canada,CAN,1999,2.5968
Canada,CAN,2000,2.4446
Canada,CAN,2001,1.9452
Canada,CAN,2002,1.8324
Canada,CAN,2003,2.2565
Canada,CAN,2004,2.6409
Canada,CAN,2005,2.7381
Canada,CAN,2006,2.6096
Canada,CAN,2007,2.3221
Canada,CAN,2008,2.8521
Canada,CAN,2009,2.7855
Canada,CAN,2010,2.8085
Canada,CAN,2011,2.9568
Canada,CAN,2012,2.8645
Canada,CAN,2013,3.5943
Canada,CAN,2014,3.0946
Central America,,1961,1.6383
Central America,,1962,1.889
Central America,,1963,2.027
Central America,,1964,2.6109
Central America,,1965,2.4576
Central America,,1966,2.2005
Central America,,1967,2.6425
Central America,,1968,2.5739
Central America,,1969,2.7029
Central America,,1970,2.9499
Central America,,1971,2.8938
Central America,,1972,2.5727
Central America,,1973,3.1958
Central America,,1974,3.4714
Central America,,1975,3.4793
Central America,,1976,3.6629
Central America,,1977,3.3304
Central America,,1978,3.5
Central America,,1979,3.773
Central America,,1980,3.7199
Central America,,1981,3.6412
Central America,,1982,4.275
Central America,,1983,3.9644
Central America,,1984,4.3073
Central America,,1985,4.2164
Central America,,1986,3.9221
Central America,,1987,4.4091
Central America,,1988,3.9573
Central America,,1989,3.7856
Central America,,1990,4.1719
Central America,,1991,4.0986
Central America,,1992,3.9243
Central America,,1993,4.0479
Central America,,1994,4.2703
Central America,,1995,3.7054
Central America,,1996,4.1353
Central America,,1997,4.6882
Central America,,1998,4.1769
Central America,,1999,4.6014
Central America,,2000,4.9051
Central America,,2001,4.7358
Central America,,2002,5.0625
Central America,,2003,4.4545
Central America,,2004,4.4488
Central America,,2005,4.7189
Central America,,2006,5.2097
Central America,,2007,5.0662
Central America,,2008,4.9995
Central America,,2009,4.9556
Central America,,2010,5.4004
Central America,,2011,5.4586
Central America,,2012,5.634
Central America,,2013,5.2735
Central America,,2014,5.1761
Central Asia,,1992,1.3667
Central Asia,,1993,0.9896
Central Asia,,1994,0.8574
Central Asia,,1995,0.7679
Central Asia,,1996,0.8707
Central Asia,,1997,1.0687
Central Asia,,1998,0.937
Central Asia,,1999,1.5423
Central Asia,,2000,1.2209
Central Asia,,2001,1.4662
Central Asia,,2002,1.4988
Central Asia,,2003,1.4701
Central Asia,,2004,1.3203
Central Asia,,2005,1.4543
Central Asia,,2006,1.6242
Central Asia,,2007,1.7194
Central Asia,,2008,1.4037
Central Asia,,2009,1.585
Central Asia,,2010,1.2114
Central Asia,,2011,1.9849
Central Asia,,2012,1.1287
Central Asia,,2013,1.556
Central Asia,,2014,1.5682
Chad,TCD,1961,1.1111
Chad,TCD,1962,1.2727
Chad,TCD,1963,1.5
Chad,TCD,1964,1.4595
Chad,TCD,1965,1.793
Chad,TCD,1966,1.7066
Chad,TCD,1967,2.2222
Chad,TCD,1968,1.1458
Chad,TCD,1969,1.5714
Chad,TCD,1970,1.5682
Chad,TCD,1971,1.5565
Chad,TCD,1972,1.7328
Chad,TCD,1973,2.3333
Chad,TCD,1974,3.6
Chad,TCD,1975,3.5714
Chad,TCD,1976,1.9048
Chad,TCD,1977,1.3333
Chad,TCD,1978,1.6667
Chad,TCD,1979,2
Chad,TCD,1980,2
Chad,TCD,1981,1.8667
Chad,TCD,1982,1.6333
Chad,TCD,1983,0.9091
Chad,TCD,1984,0.6003
Chad,TCD,1985,1.191
Chad,TCD,1986,0.7433
Chad,TCD,1987,1
Chad,TCD,1988,1.0652
Chad,TCD,1989,1.5
Chad,TCD,1990,1.5
Chad,TCD,1991,1.3822
Chad,TCD,1992,2.1201
Chad,TCD,1993,2.1363
Chad,TCD,1994,2.2297
Chad,TCD,1995,0.9996
Chad,TCD,1996,2.2496
Chad,TCD,1997,3
Chad,TCD,1998,2.0226
Chad,TCD,1999,1.434
Chad,TCD,2000,1.4336
Chad,TCD,2001,1.4933
Chad,TCD,2002,2
Chad,TCD,2003,1.445
Chad,TCD,2005,1.5
Chad,TCD,2006,1
Chad,TCD,2007,1.8651
Chad,TCD,2008,1.8
Chad,TCD,2009,2
Chad,TCD,2010,2.5007
Chad,TCD,2011,0.4923
Chad,TCD,2012,2.5
Chad,TCD,2013,2.6421
Chad,TCD,2014,1.3006
Chile,CHL,1961,1.3398
Chile,CHL,1962,1.2614
Chile,CHL,1963,1.5121
Chile,CHL,1964,1.5489
Chile,CHL,1965,1.5347
Chile,CHL,1966,1.7262
Chile,CHL,1967,1.675
Chile,CHL,1968,1.742
Chile,CHL,1969,1.6341
Chile,CHL,1970,1.7654
Chile,CHL,1971,1.8805
Chile,CHL,1972,1.679
Chile,CHL,1973,1.3988
Chile,CHL,1974,1.6445
Chile,CHL,1975,1.4618
Chile,CHL,1976,1.2421
Chile,CHL,1977,1.9416
Chile,CHL,1978,1.5401
Chile,CHL,1979,1.7755
Chile,CHL,1980,1.7701
Chile,CHL,1981,1.5873
Chile,CHL,1982,1.7394
Chile,CHL,1983,1.6314
Chile,CHL,1984,2.0968
Chile,CHL,1985,2.3009
Chile,CHL,1986,2.8565
Chile,CHL,1987,2.7701
Chile,CHL,1988,3.0075
Chile,CHL,1989,3.2677
Chile,CHL,1990,2.9481
Chile,CHL,1991,3.4057
Chile,CHL,1992,3.3787
Chile,CHL,1993,3.35
Chile,CHL,1994,3.5157
Chile,CHL,1995,3.55
Chile,CHL,1996,3.3278
Chile,CHL,1997,4.0174
Chile,CHL,1998,4.3846
Chile,CHL,1999,3.5342
Chile,CHL,2000,3.812
Chile,CHL,2001,4.2999
Chile,CHL,2002,4.2722
Chile,CHL,2003,4.323
Chile,CHL,2004,4.571
Chile,CHL,2005,4.413
Chile,CHL,2006,4.4601
Chile,CHL,2007,4.7859
Chile,CHL,2008,4.5748
Chile,CHL,2009,4.0809
Chile,CHL,2010,5.7658
Chile,CHL,2011,5.806
Chile,CHL,2012,4.9468
Chile,CHL,2013,5.8143
Chile,CHL,2014,5.329
China,CHN,1961,0.5591
China,CHN,1962,0.6941
China,CHN,1963,0.7782
China,CHN,1964,0.8215
China,CHN,1965,1.0222
China,CHN,1966,1.0586
China,CHN,1967,1.1275
China,CHN,1968,1.1149
China,CHN,1969,1.0856
China,CHN,1970,1.1476
China,CHN,1971,1.2718
China,CHN,1972,1.3695
China,CHN,1973,1.3337
China,CHN,1974,1.5116
China,CHN,1975,1.6397
China,CHN,1976,1.7754
China,CHN,1977,1.465
China,CHN,1978,1.8449
China,CHN,1979,2.1395
China,CHN,1980,1.8914
China,CHN,1981,2.1091
China,CHN,1982,2.4517
China,CHN,1983,2.8017
China,CHN,1984,2.9691
China,CHN,1985,2.9367
China,CHN,1986,3.0403
China,CHN,1987,2.9829
China,CHN,1988,2.9679
China,CHN,1989,3.043
China,CHN,1990,3.1941
China,CHN,1991,3.1004
China,CHN,1992,3.3312
China,CHN,1993,3.5188
China,CHN,1994,3.4263
China,CHN,1995,3.5415
China,CHN,1996,3.7341
China,CHN,1997,4.1019
China,CHN,1998,3.6852
China,CHN,1999,3.9466
China,CHN,2000,3.7382
China,CHN,2001,3.8061
China,CHN,2002,3.7766
China,CHN,2003,3.9318
China,CHN,2004,4.2519
China,CHN,2005,4.2753
China,CHN,2006,4.7238
China,CHN,2007,4.6076
China,CHN,2008,4.762
China,CHN,2009,4.739
China,CHN,2010,4.7484
China,CHN,2011,4.8374
China,CHN,2012,5.0135
China,CHN,2013,5.0553
China,CHN,2014,5.2433
Colombia,COL,1961,0.8881
Colombia,COL,1962,1.08
Colombia,COL,1963,0.7965
Colombia,COL,1964,0.85
Colombia,COL,1965,0.9167
Colombia,COL,1966,1.1364
Colombia,COL,1967,1.1765
Colombia,COL,1968,1.1667
Colombia,COL,1969,1.2546
Colombia,COL,1970,1.1828
Colombia,COL,1971,1.1343
Colombia,COL,1972,1.14
Colombia,COL,1973,1.2814
Colombia,COL,1974,1.3038
Colombia,COL,1975,1.2924
Colombia,COL,1976,1.3811
Colombia,COL,1977,0.875
Colombia,COL,1978,1.2694
Colombia,COL,1979,1.3649
Colombia,COL,1980,1.2152
Colombia,COL,1981,1.5974
Colombia,COL,1982,1.5607
Colombia,COL,1983,1.6803
Colombia,COL,1984,1.3823
Colombia,COL,1985,1.7101
Colombia,COL,1986,1.7684
Colombia,COL,1987,1.8186
Colombia,COL,1988,1.6319
Colombia,COL,1989,1.7177
Colombia,COL,1990,1.8483
Colombia,COL,1991,1.9852
Colombia,COL,1992,1.749
Colombia,COL,1993,1.8773
Colombia,COL,1994,2.0547
Colombia,COL,1995,2.1193
Colombia,COL,1996,2.1824
Colombia,COL,1997,2.1243
Colombia,COL,1998,2.0497
Colombia,COL,1999,2.1537
Colombia,COL,2000,1.5992
Colombia,COL,2001,1.5106
Colombia,COL,2002,1.7353
Colombia,COL,2003,1.9496
Colombia,COL,2004,1.8879
Colombia,COL,2005,2.3371
Colombia,COL,2006,1.549
Colombia,COL,2007,1.8709
Colombia,COL,2008,1.8151
Colombia,COL,2009,1.6946
Colombia,COL,2010,1.7697
Colombia,COL,2011,1.5964
Colombia,COL,2012,1.5196
Colombia,COL,2013,1.6938
Colombia,COL,2014,1.4785
Croatia,HRV,1992,3.8967
Croatia,HRV,1993,4.1867
Croatia,HRV,1994,3.7823
Croatia,HRV,1995,3.8605
Croatia,HRV,1996,3.6905
Croatia,HRV,1997,4
Croatia,HRV,1998,4.2214
Croatia,HRV,1999,3.2976
Croatia,HRV,2000,4.3744
Croatia,HRV,2001,4.0239
Croatia,HRV,2002,4.2284
Croatia,HRV,2003,2.9576
Croatia,HRV,2004,3.9626
Croatia,HRV,2005,4.1144
Croatia,HRV,2006,4.5833
Croatia,HRV,2007,4.6408
Croatia,HRV,2008,5.4833
Croatia,HRV,2009,5.1896
Croatia,HRV,2010,4.0415
Croatia,HRV,2011,5.2237
Croatia,HRV,2012,5.3473
Croatia,HRV,2013,4.8846
Croatia,HRV,2014,4.156
Cyprus,CYP,1961,0.5792
Cyprus,CYP,1962,0.9679
Cyprus,CYP,1963,0.9474
Cyprus,CYP,1964,0.6835
Cyprus,CYP,1965,1.4543
Cyprus,CYP,1966,0.918
Cyprus,CYP,1967,1.6033
Cyprus,CYP,1968,1.0849
Cyprus,CYP,1969,1.2658
Cyprus,CYP,1970,0.5517
Cyprus,CYP,1971,1.1828
Cyprus,CYP,1972,1.0126
Cyprus,CYP,1973,0.0482
Cyprus,CYP,1974,1.11
Cyprus,CYP,1975,1.2151
Cyprus,CYP,1976,1.201
Cyprus,CYP,1977,0.8521
Cyprus,CYP,1978,1.2657
Cyprus,CYP,1979,1.1616
Cyprus,CYP,1980,1.3713
Cyprus,CYP,1981,1.2268
Cyprus,CYP,1982,1.1978
Cyprus,CYP,1983,1.1934
Cyprus,CYP,1984,1.495
Cyprus,CYP,1985,1.7703
Cyprus,CYP,1986,1.2785
Cyprus,CYP,1987,2.4026
Cyprus,CYP,1988,2.429
Cyprus,CYP,1989,1.4953
Cyprus,CYP,1990,2.0392
Cyprus,CYP,1991,1.1429
Cyprus,CYP,1992,2.1
Cyprus,CYP,1993,2.34
Cyprus,CYP,1994,2.4242
Cyprus,CYP,1995,3.0137
Cyprus,CYP,1996,3.5135
Cyprus,CYP,1997,2.1905
Cyprus,CYP,1998,1.9828
Cyprus,CYP,1999,2.1212
Cyprus,CYP,2000,1.626
Cyprus,CYP,2001,1.9444
Cyprus,CYP,2002,2.1864
Cyprus,CYP,2003,1.9765
Cyprus,CYP,2004,1.3329
Cyprus,CYP,2005,1.757
Cyprus,CYP,2006,1.3951
Cyprus,CYP,2007,2.0261
Cyprus,CYP,2008,0.4954
Cyprus,CYP,2009,2.5499
Cyprus,CYP,2010,2.4995
Cyprus,CYP,2011,3.1232
Cyprus,CYP,2012,2.6811
Cyprus,CYP,2013,2.1935
Cyprus,CYP,2014,0.7245
Czech Republic,CZE,1993,4.235
Czech Republic,CZE,1994,4.58
Czech Republic,CZE,1995,4.6016
Czech Republic,CZE,1996,4.6671
Czech Republic,CZE,1997,4.41
Czech Republic,CZE,1998,4.2143
Czech Republic,CZE,1999,4.6457
Czech Republic,CZE,2000,4.2085
Czech Republic,CZE,2001,4.8483
Czech Republic,CZE,2002,4.56
Czech Republic,CZE,2003,4.07
Czech Republic,CZE,2004,5.8419
Czech Republic,CZE,2005,5.0522
Czech Republic,CZE,2006,4.49
Czech Republic,CZE,2007,4.86
Czech Republic,CZE,2008,5.7726
Czech Republic,CZE,2009,5.2425
Czech Republic,CZE,2010,4.9923
Czech Republic,CZE,2011,5.6921
Czech Republic,CZE,2012,4.3156
Czech Republic,CZE,2013,5.6676
Czech Republic,CZE,2014,6.5104
Czechoslovakia,OWID_CZS,1961,2.5997
Czechoslovakia,OWID_CZS,1962,2.4549
Czechoslovakia,OWID_CZS,1963,2.4634
Czechoslovakia,OWID_CZS,1964,2.2181
Czechoslovakia,OWID_CZS,1965,2.4211
Czechoslovakia,OWID_CZS,1966,2.5293
Czechoslovakia,OWID_CZS,1967,2.713
Czechoslovakia,OWID_CZS,1968,3.161
Czechoslovakia,OWID_CZS,1969,3.0984
Czechoslovakia,OWID_CZS,1970,2.9456
Czechoslovakia,OWID_CZS,1971,3.5263
Czechoslovakia,OWID_CZS,1972,3.3685
Czechoslovakia,OWID_CZS,1973,3.7769
Czechoslovakia,OWID_CZS,1974,3.9942
Czechoslovakia,OWID_CZS,1975,3.5735
Czechoslovakia,OWID_CZS,1976,3.7672
Czechoslovakia,OWID_CZS,1977,4.0706
Czechoslovakia,OWID_CZS,1978,4.4097
Czechoslovakia,OWID_CZS,1979,3.4228
Czechoslovakia,OWID_CZS,1980,4.5311
Czechoslovakia,OWID_CZS,1981,3.9918
Czechoslovakia,OWID_CZS,1982,4.3122
Czechoslovakia,OWID_CZS,1983,4.8926
Czechoslovakia,OWID_CZS,1984,5.1362
Czechoslovakia,OWID_CZS,1985,4.9816
Czechoslovakia,OWID_CZS,1986,4.4031
Czechoslovakia,OWID_CZS,1987,5.0784
Czechoslovakia,OWID_CZS,1988,5.2826
Czechoslovakia,OWID_CZS,1989,5.1315
Czechoslovakia,OWID_CZS,1990,5.4212
Czechoslovakia,OWID_CZS,1991,5.1526
Czechoslovakia,OWID_CZS,1992,4.5987
Democratic Republic of Congo,COD,1961,0.709
Democratic Republic of Congo,COD,1962,0.99
Democratic Republic of Congo,COD,1963,0.964
Democratic Republic of Congo,COD,1964,1.028
Democratic Republic of Congo,COD,1965,1
Democratic Republic of Congo,COD,1966,1.1
Democratic Republic of Congo,COD,1967,0.9341
Democratic Republic of Congo,COD,1968,1
Democratic Republic of Congo,COD,1969,1.14
Democratic Republic of Congo,COD,1970,0.53
Democratic Republic of Congo,COD,1971,0.4919
Democratic Republic of Congo,COD,1972,0.434
Democratic Republic of Congo,COD,1973,0.4961
Democratic Republic of Congo,COD,1974,0.6296
Democratic Republic of Congo,COD,1975,0.6481
Democratic Republic of Congo,COD,1976,0.6667
Democratic Republic of Congo,COD,1977,0.6364
Democratic Republic of Congo,COD,1978,0.6667
Democratic Republic of Congo,COD,1979,0.5918
Democratic Republic of Congo,COD,1980,0.6078
Democratic Republic of Congo,COD,1981,0.5962
Democratic Republic of Congo,COD,1982,0.5926
Democratic Republic of Congo,COD,1983,0.6071
Democratic Republic of Congo,COD,1984,0.5965
Democratic Republic of Congo,COD,1985,0.5862
Democratic Republic of Congo,COD,1986,1.1634
Democratic Republic of Congo,COD,1987,0.93
Democratic Republic of Congo,COD,1988,0.9153
Democratic Republic of Congo,COD,1989,0.9264
Democratic Republic of Congo,COD,1990,0.9259
Democratic Republic of Congo,COD,1991,0.9255
Democratic Republic of Congo,COD,1992,1.2356
Democratic Republic of Congo,COD,1993,1.2803
Democratic Republic of Congo,COD,1994,1.2813
Democratic Republic of Congo,COD,1995,1.2929
Democratic Republic of Congo,COD,1996,1.2901
Democratic Republic of Congo,COD,1997,1.2894
Democratic Republic of Congo,COD,1998,1.2904
Democratic Republic of Congo,COD,1999,1.285
Democratic Republic of Congo,COD,2000,1.2849
Democratic Republic of Congo,COD,2001,1.285
Democratic Republic of Congo,COD,2002,1.2872
Democratic Republic of Congo,COD,2003,1.2129
Democratic Republic of Congo,COD,2004,1.2842
Democratic Republic of Congo,COD,2005,1.285
Democratic Republic of Congo,COD,2006,1.2849
Democratic Republic of Congo,COD,2007,1.2849
Democratic Republic of Congo,COD,2008,1.2849
Democratic Republic of Congo,COD,2009,1.2851
Democratic Republic of Congo,COD,2010,1.2854
Democratic Republic of Congo,COD,2011,1.2964
Democratic Republic of Congo,COD,2012,1.3105
Democratic Republic of Congo,COD,2013,1.3034
Democratic Republic of Congo,COD,2014,1.3055
Denmark,DNK,1850,1.2
Denmark,DNK,1909,3.31
Denmark,DNK,1934,2.81
Denmark,DNK,1948,3.65
Denmark,DNK,1961,4.1205
Denmark,DNK,1962,4.183
Denmark,DNK,1963,3.6698
Denmark,DNK,1964,4.2257
Denmark,DNK,1965,4.4573
Denmark,DNK,1966,4.2752
Denmark,DNK,1967,4.6525
Denmark,DNK,1968,4.8137
Denmark,DNK,1969,4.3615
Denmark,DNK,1970,4.4859
Denmark,DNK,1971,4.8538
Denmark,DNK,1972,4.3939
Denmark,DNK,1973,4.4129
Denmark,DNK,1974,5.3502
Denmark,DNK,1975,5.1017
Denmark,DNK,1976,4.6837
Denmark,DNK,1977,5.2207
Denmark,DNK,1978,5.2705
Denmark,DNK,1979,5.1616
Denmark,DNK,1980,4.6842
Denmark,DNK,1981,5.558
Denmark,DNK,1982,6.673
Denmark,DNK,1983,6.4004
Denmark,DNK,1984,7.323
Denmark,DNK,1985,5.8256
Denmark,DNK,1986,6.1684
Denmark,DNK,1987,5.7474
Denmark,DNK,1988,6.7521
Denmark,DNK,1989,7.2534
Denmark,DNK,1990,7.418
Denmark,DNK,1991,7.0749
Denmark,DNK,1992,6.151
Denmark,DNK,1993,6.9791
Denmark,DNK,1994,6.4948
Denmark,DNK,1995,7.5633
Denmark,DNK,1996,6.9864
Denmark,DNK,1997,7.2057
Denmark,DNK,1998,7.2476
Denmark,DNK,1999,7.0074
Denmark,DNK,2000,7.4797
Denmark,DNK,2001,7.3559
Denmark,DNK,2002,7.0345
Denmark,DNK,2003,7.0768
Denmark,DNK,2004,7.1406
Denmark,DNK,2005,7.2328
Denmark,DNK,2006,6.9964
Denmark,DNK,2007,6.561
Denmark,DNK,2008,7.8638
Denmark,DNK,2009,8.0373
Denmark,DNK,2010,6.6264
Denmark,DNK,2011,6.4672
Denmark,DNK,2012,7.3687
Denmark,DNK,2013,7.2992
Denmark,DNK,2014,7.7833
